"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.900424431E1,-1.722869873E-1,5.503845215E-2,9.683746338E0,9.685435208E0
2.900656365E1,-1.986083984E-1,6.700134277E-2,9.633499146E0,9.635779173E0
2.900891350E1,-1.842498779E-1,7.896423340E-2,9.595214844E0,9.597308543E0
2.901123284E1,-1.890258789E-1,1.004943848E-1,9.623931885E0,9.626312629E0
2.901358269E1,-1.890258789E-1,1.244201660E-1,9.609573364E0,9.612237586E0
2.901590203E1,-1.770629883E-1,1.603240967E-1,9.623931885E0,9.626895660E0
2.901825188E1,-1.794586182E-1,1.722869873E-1,9.650253296E0,9.653459322E0
2.902057122E1,-1.938171387E-1,1.866455078E-1,9.712463379E0,9.716189918E0
2.902292107E1,-1.938171387E-1,1.914215088E-1,9.741180420E0,9.744988622E0
2.902524041E1,-1.914215088E-1,1.890258789E-1,9.750747681E0,9.754458125E0
2.902759026E1,-1.890258789E-1,1.627044678E-1,9.753143311E0,9.756331686E0
2.902990960E1,-2.177429199E-1,1.387786865E-1,9.762710571E0,9.766124574E0
2.903225945E1,-2.129669189E-1,9.332275391E-2,9.753143311E0,9.755914538E0
2.903457879E1,-2.344970703E-1,4.785156250E-2,9.743576050E0,9.746514910E0
2.903692864E1,-2.464599609E-1,4.547119141E-2,9.745971680E0,9.749193511E0
2.903924798E1,-2.392883301E-1,9.567260742E-3,9.700500488E0,9.703456094E0
2.904159783E1,-2.321014404E-1,-1.675415039E-2,9.635894775E0,9.638704265E0
2.904394768E1,-2.249298096E-1,-4.307556152E-2,9.561721802E0,9.564464059E0
2.904626702E1,-2.249298096E-1,-4.547119141E-2,9.482757568E0,9.485533836E0
2.904861687E1,-1.938171387E-1,-4.785156250E-2,9.399002075E0,9.401122000E0
2.905093621E1,-2.010040283E-1,-3.828430176E-2,9.370300293E0,9.372534123E0
2.905328606E1,-2.010040283E-1,7.171630859E-3,9.375076294E0,9.377233578E0
2.905560540E1,-1.746826172E-1,4.785156250E-2,9.360717773E0,9.362469814E0
2.905795525E1,-1.579284668E-1,5.743408203E-2,9.382263184E0,9.383768034E0
2.906027459E1,-1.340026855E-1,1.507415771E-1,9.410964966E0,9.413126013E0
2.906262444E1,-1.076812744E-1,2.057800293E-1,9.415756226E0,9.418620174E0
2.906494378E1,-8.613586426E-2,2.297058105E-1,9.458831787E0,9.462012625E0
2.906729363E1,-7.656860352E-2,2.608184814E-1,9.583251953E0,9.587106291E0
2.906961297E1,-7.417297363E-2,2.608184814E-1,9.657424927E0,9.661230984E0
2.907196282E1,-8.135986328E-2,2.416687012E-1,9.647857666E0,9.651226903E0
2.907428216E1,-7.417297363E-2,2.368927002E-1,9.643081665E0,9.646276161E0
2.907663201E1,-1.172485352E-1,1.890258789E-1,9.745971680E0,9.748509731E0
2.907895135E1,-1.698913574E-1,1.387786865E-1,9.753143311E0,9.755610029E0
2.908130120E1,-1.698913574E-1,1.028900146E-1,9.750747681E0,9.752770363E0
2.908362054E1,-2.129669189E-1,9.092712402E-2,9.753143311E0,9.755891917E0
2.908597039E1,-2.416687012E-1,6.221008301E-2,9.762710571E0,9.765899424E0
2.908828972E1,-2.799530029E-1,4.785156250E-2,9.760330200E0,9.764461535E0
2.909063958E1,-2.943115234E-1,4.785156250E-2,9.719650269E0,9.724222868E0
2.909295891E1,-3.038940430E-1,4.785156250E-2,9.669403076E0,9.674295696E0
2.909530877E1,-3.254241943E-1,3.828430176E-2,9.714859009E0,9.720383334E0
2.909762810E1,-3.302154541E-1,3.828430176E-2,9.738784790E0,9.744456738E0
2.909997796E1,-3.038940430E-1,1.914978027E-2,9.659820557E0,9.664618538E0
2.910229729E1,-2.991027832E-1,3.828430176E-2,9.664611816E0,9.669314853E0
2.910464715E1,-3.014984131E-1,4.785156250E-2,9.741180420E0,9.745962602E0
2.910696648E1,-2.847442627E-1,4.785156250E-2,9.734008789E0,9.738290208E0
2.910931634E1,-2.512512207E-1,5.024719238E-2,9.695724487E0,9.699109510E0
2.911163567E1,-2.225341797E-1,5.981445312E-2,9.750747681E0,9.753470129E0
2.911398552E1,-2.105712891E-1,5.264282227E-2,9.753143311E0,9.755558209E0
2.911633538E1,-1.914215088E-1,5.503845215E-2,9.753143311E0,9.755176875E0
2.911865472E1,-1.698913574E-1,6.221008301E-2,9.753143311E0,9.754821249E0
2.912100457E1,-1.340026855E-1,6.221008301E-2,9.753143311E0,9.754262209E0
2.912332390E1,-1.172485352E-1,5.503845215E-2,9.753143311E0,9.754003326E0
2.912567376E1,-9.332275391E-2,4.785156250E-2,9.738784790E0,9.739349470E0
2.912799309E1,-6.460571289E-2,7.417297363E-2,9.635894775E0,9.636396819E0
2.913034295E1,-8.853149414E-2,7.656860352E-2,9.626327515E0,9.627039108E0
2.913266228E1,-9.571838379E-2,7.417297363E-2,9.602401733E0,9.603165243E0
2.913501214E1,-8.853149414E-2,1.100769043E-1,9.542572021E0,9.543617529E0
2.913733147E1,-9.571838379E-2,1.483612061E-1,9.475585938E0,9.477230709E0
2.913968133E1,-1.100769043E-1,1.483612061E-1,9.454040527E0,9.455845296E0
2.914200066E1,-1.411743164E-1,1.387786865E-1,9.480361938E0,9.482428602E0
2.914435052E1,-1.651000977E-1,1.411743164E-1,9.451644897E0,9.454140865E0
2.914666985E1,-1.746826172E-1,1.483612061E-1,9.444473267E0,9.447253588E0
2.914901970E1,-2.129669189E-1,1.172485352E-1,9.513870239E0,9.516975836E0
2.915133904E1,-2.297058105E-1,7.656860352E-2,9.528213501E0,9.531289526E0
2.915368889E1,-2.440643311E-1,7.177734375E-2,9.506683350E0,9.510086629E0
2.915600823E1,-2.536315918E-1,7.656860352E-2,9.521041870E0,9.524727294E0
2.915835808E1,-2.943115234E-1,5.264282227E-2,9.590438843E0,9.595098110E0
2.916067742E1,-2.751770020E-1,6.939697266E-2,9.633499146E0,9.637678357E0
2.916302727E1,-2.679901123E-1,6.460571289E-2,9.588043213E0,9.592005278E0
2.916534661E1,-2.632141113E-1,8.375549316E-2,9.631118774E0,9.635078905E0
2.916769646E1,-2.488555908E-1,9.571838379E-2,9.700500488E0,9.704164098E0
2.917001580E1,-2.512512207E-1,8.853149414E-2,9.683746338E0,9.687409774E0
2.917236565E1,-2.321014404E-1,9.332275391E-2,9.681365967E0,9.684597421E0
2.917468499E1,-2.225341797E-1,6.221008301E-2,9.702896118E0,9.705647049E0
2.917703484E1,-2.368927002E-1,5.743408203E-2,9.717254639E0,9.720311442E0
2.917935418E1,-2.249298096E-1,4.785156250E-2,9.674179077E0,9.676911905E0
2.918170403E1,-2.033843994E-1,4.785156250E-2,9.652648926E0,9.654909957E0
2.918405388E1,-2.129669189E-1,4.785156250E-2,9.681365967E0,9.683826293E0
2.918637322E1,-1.890258789E-1,4.785156250E-2,9.645462036E0,9.647432739E0
2.918869256E1,-1.794586182E-1,4.785156250E-2,9.607177734E0,9.608972848E0
2.919104241E1,-1.674957275E-1,5.264282227E-2,9.674179077E0,9.675772161E0
2.919336175E1,-1.555328369E-1,5.503845215E-2,9.743576050E0,9.744972752E0
2.919571160E1,-1.124572754E-1,9.571838379E-2,9.729217529E0,9.730338246E0
2.919806145E1,-8.853149414E-2,1.004943848E-1,9.674179077E0,9.675106085E0
2.920038079E1,-8.613586426E-2,1.148529053E-1,9.729217529E0,9.730276682E0
2.920273064E1,-7.656860352E-2,1.196441650E-1,9.736389160E0,9.737425294E0
2.920504998E1,-1.100769043E-1,1.004943848E-1,9.750747681E0,9.751886811E0
2.920739983E1,-1.196441650E-1,9.332275391E-2,9.734008789E0,9.735191368E0
2.920971917E1,-1.531372070E-1,6.700134277E-2,9.736389160E0,9.737823887E0
2.921209954E1,-1.746826172E-1,8.135986328E-2,9.705291748E0,9.707204611E0
2.921441888E1,-1.794586182E-1,8.853149414E-2,9.688537598E0,9.690603903E0
2.921676873E1,-2.321014404E-1,7.417297363E-2,9.719650269E0,9.722704050E0
2.921908806E1,-2.368927002E-1,8.375549316E-2,9.698104858E0,9.701359234E0
2.922143792E1,-2.416687012E-1,5.503845215E-2,9.657424927E0,9.660605013E0
2.922375725E1,-2.703857422E-1,5.264282227E-2,9.619140625E0,9.623084021E0
2.922616814E1,-2.679901123E-1,5.264282227E-2,9.592819214E0,9.596706229E0
2.922842644E1,-2.823486328E-1,4.785156250E-2,9.590438843E0,9.594713530E0
2.923077630E1,-2.656097412E-1,4.785156250E-2,9.566513062E0,9.570319246E0
2.923309563E1,-2.512512207E-1,4.785156250E-2,9.559326172E0,9.562747189E0
2.923544549E1,-2.656097412E-1,4.785156250E-2,9.583251953E0,9.587051492E0
2.923776482E1,-2.368927002E-1,4.785156250E-2,9.588043213E0,9.591088602E0
2.924011468E1,-2.368927002E-1,5.264282227E-2,9.604797363E0,9.607862499E0
2.924246453E1,-2.081756592E-1,1.100769043E-1,9.607177734E0,9.610063374E0
2.924478387E1,-1.962127686E-1,1.172485352E-1,9.633499146E0,9.636210482E0
2.924713372E1,-2.105712891E-1,1.363983154E-1,9.667007446E0,9.670262547E0
2.924945305E1,-1.674957275E-1,1.579284668E-1,9.607177734E0,9.609935496E0
2.925180291E1,-1.770629883E-1,1.411743164E-1,9.604797363E0,9.607466569E0
2.925412224E1,-1.890258789E-1,1.627044678E-1,9.638290405E0,9.641516762E0
2.925647210E1,-1.627044678E-1,1.435699463E-1,9.659820557E0,9.662257410E0
2.925879143E1,-1.555328369E-1,1.316070557E-1,9.602401733E0,9.604562974E0
2.926114129E1,-1.579284668E-1,1.100769043E-1,9.585647583E0,9.587580399E0
2.926346062E1,-1.555328369E-1,9.332275391E-2,9.643081665E0,9.644787380E0
2.926581048E1,-1.674957275E-1,6.939697266E-2,9.556930542E0,9.558650121E0
2.926812981E1,-1.914215088E-1,5.024719238E-2,9.554534912E0,9.556584346E0
2.927047967E1,-1.818542480E-1,4.785156250E-2,9.573684692E0,9.575531282E0
2.927279900E1,-1.770629883E-1,4.785156250E-2,9.540191650E0,9.541954611E0
2.927514886E1,-1.938171387E-1,4.785156250E-2,9.602401733E0,9.604476764E0
2.927746819E1,-1.722869873E-1,4.785156250E-2,9.580856323E0,9.582524744E0
2.927981805E1,-1.698913574E-1,5.264282227E-2,9.623931885E0,9.625575269E0
2.928213738E1,-1.866455078E-1,4.785156250E-2,9.664611816E0,9.666532361E0
2.928448723E1,-1.794586182E-1,6.460571289E-2,9.678970337E0,9.680849450E0
2.928680657E1,-1.698913574E-1,8.135986328E-2,9.743576050E0,9.745396695E0
2.928915642E1,-1.674957275E-1,6.700134277E-2,9.753143311E0,9.754811553E0
2.929150628E1,-1.722869873E-1,9.332275391E-2,9.753143311E0,9.755111295E0
2.929382561E1,-1.938171387E-1,5.264282227E-2,9.753143311E0,9.755210955E0
2.929617547E1,-1.986083984E-1,7.656860352E-2,9.748352051E0,9.750675656E0
2.929849480E1,-2.081756592E-1,7.177734375E-2,9.717254639E0,9.719749318E0
2.930084466E1,-2.440643311E-1,5.264282227E-2,9.736389160E0,9.739589958E0
2.930316399E1,-2.153472900E-1,5.264282227E-2,9.678970337E0,9.681508793E0
2.930551385E1,-2.488555908E-1,4.785156250E-2,9.722045898E0,9.725348083E0
2.930783318E1,-2.560272217E-1,4.785156250E-2,9.700500488E0,9.703996570E0
2.931018304E1,-2.440643311E-1,5.024719238E-2,9.655044556E0,9.658259551E0
2.931250237E1,-2.464599609E-1,5.024719238E-2,9.707687378E0,9.710945449E0
2.931485222E1,-2.249298096E-1,5.024719238E-2,9.631118774E0,9.633876014E0
2.931717156E1,-2.321014404E-1,4.785156250E-2,9.633499146E0,9.636413578E0
2.931952141E1,-2.344970703E-1,4.785156250E-2,9.602401733E0,9.605383787E0
2.932184075E1,-2.249298096E-1,5.024719238E-2,9.576080322E0,9.578853404E0
2.932419060E1,-2.177429199E-1,5.264282227E-2,9.576080322E0,9.578700203E0
2.932650994E1,-2.033843994E-1,6.221008301E-2,9.566513062E0,9.568877022E0
2.932885979E1,-2.033843994E-1,8.613586426E-2,9.607177734E0,9.609716365E0
2.933120965E1,-1.698913574E-1,1.076812744E-1,9.609573364E0,9.611678239E0
2.933352898E1,-1.746826172E-1,1.244201660E-1,9.652648926E0,9.655031107E0
2.933587884E1,-1.531372070E-1,1.483612061E-1,9.676574707E0,9.678923500E0
2.933819817E1,-1.531372070E-1,1.770629883E-1,9.645462036E0,9.648302452E0
2.934054802E1,-1.651000977E-1,1.866455078E-1,9.712463379E0,9.715659498E0
2.934286736E1,-1.411743164E-1,1.818542480E-1,9.707687378E0,9.710416849E0
2.934521722E1,-1.387786865E-1,1.722869873E-1,9.712463379E0,9.714982615E0
2.934753655E1,-1.579284668E-1,1.507415771E-1,9.750747681E0,9.753191516E0
2.934988640E1,-1.579284668E-1,1.124572754E-1,9.753143311E0,9.755070091E0
2.935220574E1,-1.818542480E-1,6.700134277E-2,9.750747681E0,9.752673504E0
2.935455559E1,-2.249298096E-1,4.785156250E-2,9.724426270E0,9.727144980E0
2.935687493E1,-2.249298096E-1,4.547119141E-2,9.683746338E0,9.686464999E0
2.935922478E1,-2.464599609E-1,2.153015137E-2,9.731613159E0,9.734757354E0
2.936154412E1,-2.440643311E-1,-9.567260742E-3,9.681365967E0,9.684446598E0
2.936389397E1,-2.225341797E-1,1.914978027E-2,9.571289062E0,9.573894844E0
2.936621331E1,-2.153472900E-1,3.588867188E-2,9.556930542E0,9.559423823E0
2.936856316E1,-2.033843994E-1,2.392578125E-2,9.489929199E0,9.492138529E0
2.937088250E1,-2.297058105E-1,4.307556152E-2,9.413360596E0,9.416261358E0
2.937323235E1,-2.153472900E-1,2.395629883E-3,9.422943115E0,9.425403819E0
2.937555169E1,-2.081756592E-1,4.785156250E-2,9.387039185E0,9.389469183E0
2.937790154E1,-1.914215088E-1,4.785156250E-2,9.399002075E0,9.401072916E0
2.938022088E1,-1.555328369E-1,8.613586426E-2,9.418151855E0,9.419829840E0
2.938257073E1,-1.363983154E-1,1.483612061E-1,9.413360596E0,9.415517684E0
2.938489007E1,-9.332275391E-2,1.866455078E-1,9.420547485E0,9.422858410E0
2.938723992E1,-8.375549316E-2,2.105712891E-1,9.461227417E0,9.463941012E0
2.938958977E1,-1.028900146E-1,2.273254395E-1,9.568893433E0,9.572146297E0
2.939190911E1,-9.571838379E-2,2.536315918E-1,9.638290405E0,9.642102101E0
2.939425896E1,-1.076812744E-1,2.392883301E-1,9.714859009E0,9.718402118E0
2.939657830E1,-1.028900146E-1,1.818542480E-1,9.750747681E0,9.752986089E0
2.939892815E1,-1.268157959E-1,1.555328369E-1,9.750747681E0,9.752812571E0
2.940124749E1,-1.531372070E-1,9.092712402E-2,9.762710571E0,9.764334921E0
2.940359734E1,-2.081756592E-1,6.221008301E-2,9.760330200E0,9.762748220E0
2.940591668E1,-2.464599609E-1,5.024719238E-2,9.748352051E0,9.751596536E0
2.940826653E1,-2.775726318E-1,4.785156250E-2,9.772293091E0,9.776351497E0
2.941058587E1,-3.086700439E-1,4.785156250E-2,9.793823242E0,9.798803022E0
2.941293572E1,-3.134613037E-1,4.785156250E-2,9.753143311E0,9.758296583E0
2.941525506E1,-3.158569336E-1,4.547119141E-2,9.748352051E0,9.753573752E0
2.941760491E1,-3.230285645E-1,4.785156250E-2,9.753143311E0,9.758608592E0
2.941992425E1,-3.373870850E-1,4.785156250E-2,9.750747681E0,9.756700270E0
2.942227410E1,-3.445739746E-1,4.785156250E-2,9.690933228E0,9.697175249E0
2.942459344E1,-3.278198242E-1,4.785156250E-2,9.655044556E0,9.660726732E0
2.942694329E1,-3.254241943E-1,4.785156250E-2,9.695724487E0,9.701302181E0
2.942926263E1,-3.206329346E-1,4.785156250E-2,9.686141968E0,9.691565481E0
2.943161248E1,-2.871398926E-1,4.785156250E-2,9.650253296E0,9.654642809E0
2.943393181E1,-2.368927002E-1,4.785156250E-2,9.669403076E0,9.672422849E0
2.943628167E1,-1.986083984E-1,5.024719238E-2,9.736389160E0,9.738544242E0
2.943860100E1,-1.435699463E-1,9.092712402E-2,9.736389160E0,9.737872147E0
2.944095086E1,-1.196441650E-1,1.292114258E-1,9.731613159E0,9.733206306E0
2.944330071E1,-5.503845215E-2,1.770629883E-1,9.690933228E0,9.692706916E0
2.944562005E1,-5.024719238E-2,1.938171387E-1,9.736389160E0,9.738447707E0
2.944796990E1,-4.307556152E-2,1.698913574E-1,9.750747681E0,9.752322744E0
2.945028924E1,-2.632141113E-2,1.579284668E-1,9.657424927E0,9.658752012E0
2.945263909E1,-5.743408203E-2,1.483612061E-1,9.628723145E0,9.630037337E0
2.945495843E1,-6.221008301E-2,1.100769043E-1,9.597610474E0,9.598443302E0
2.945730828E1,-8.613586426E-2,8.375549316E-2,9.561721802E0,9.562476572E0
2.945962762E1,-1.100769043E-1,8.375549316E-2,9.461227417E0,9.462238432E0
2.946197747E1,-1.268157959E-1,5.024719238E-2,9.403793335E0,9.404782619E0
2.946429680E1,-1.507415771E-1,4.785156250E-2,9.430114746E0,9.431440872E0
2.946664666E1,-1.818542480E-1,4.785156250E-2,9.410964966E0,9.412843477E0
2.946896599E1,-1.866455078E-1,8.375549316E-2,9.379867554E0,9.382098212E0
2.947131585E1,-1.627044678E-1,7.417297363E-2,9.444473267E0,9.446165871E0
2.947363518E1,-2.464599609E-1,1.148529053E-1,9.588043213E0,9.591897954E0
2.947598504E1,-1.627044678E-1,8.375549316E-2,9.458831787E0,9.460601804E0
2.947833489E1,-2.153472900E-1,9.571838379E-2,9.487548828E0,9.490475185E0
2.948065423E1,-2.440643311E-1,8.375549316E-2,9.633499146E0,9.636954299E0
2.948300408E1,-2.249298096E-1,6.700134277E-2,9.623931885E0,9.626793211E0
2.948532342E1,-2.871398926E-1,5.981445312E-2,9.664611816E0,9.669061415E0
2.948767327E1,-2.560272217E-1,5.264282227E-2,9.664611816E0,9.668145777E0
2.948999260E1,-2.991027832E-1,4.785156250E-2,9.635894775E0,9.640654561E0
2.949234246E1,-2.895355225E-1,7.177734375E-2,9.729217529E0,9.733789423E0
2.949466180E1,-2.656097412E-1,6.700134277E-2,9.753143311E0,9.756989400E0
2.949701165E1,-2.967071533E-1,8.135986328E-2,9.724426270E0,9.729291898E0
2.949936150E1,-2.895355225E-1,5.264282227E-2,9.750747681E0,9.755187462E0
2.950171136E1,-2.536315918E-1,9.092712402E-2,9.671783447E0,9.675535736E0
2.950403069E1,-2.656097412E-1,9.332275391E-2,9.678970337E0,9.683063795E0
2.950638055E1,-2.368927002E-1,9.092712402E-2,9.791427612E0,9.794714931E0
2.950869988E1,-2.201385498E-1,7.656860352E-2,9.748352051E0,9.751137956E0
2.951104973E1,-2.464599609E-1,5.024719238E-2,9.607177734E0,9.610469880E0
2.951336907E1,-1.770629883E-1,5.024719238E-2,9.547363281E0,9.549137223E0
2.951571892E1,-1.722869873E-1,5.503845215E-2,9.607177734E0,9.608880063E0
2.951803826E1,-1.866455078E-1,7.177734375E-2,9.762710571E0,9.764758381E0
2.952038811E1,-1.292114258E-1,9.571838379E-2,9.750747681E0,9.752073520E0
2.952270745E1,-1.148529053E-1,1.028900146E-1,9.611968994E0,9.613205786E0
2.952505730E1,-9.092712402E-2,9.092712402E-2,9.609573364E0,9.610433691E0
2.952737664E1,-1.028900146E-1,5.024719238E-2,9.633499146E0,9.634179619E0
2.952972649E1,-1.316070557E-1,5.743408203E-2,9.652648926E0,9.653716920E0
2.953204583E1,-1.268157959E-1,5.743408203E-2,9.676574707E0,9.677576090E0
2.953439568E1,-1.507415771E-1,7.417297363E-2,9.724426270E0,9.725877386E0
2.953674554E1,-1.244201660E-1,1.148529053E-1,9.741180420E0,9.742651977E0
2.953906487E1,-1.124572754E-1,1.268157959E-1,9.705291748E0,9.706771698E0
2.954141472E1,-1.196441650E-1,1.148529053E-1,9.643081665E0,9.644507759E0
2.954373406E1,-1.579284668E-1,8.135986328E-2,9.621536255E0,9.623176229E0
2.954608391E1,-2.010040283E-1,5.743408203E-2,9.619140625E0,9.621411937E0
2.954840325E1,-2.129669189E-1,5.024719238E-2,9.583251953E0,9.585749720E0
2.955075310E1,-2.344970703E-1,4.785156250E-2,9.635894775E0,9.638866467E0
2.955307244E1,-2.392883301E-1,5.024719238E-2,9.688537598E0,9.691622386E0
2.955542229E1,-2.297058105E-1,4.785156250E-2,9.604797363E0,9.607662927E0
2.955774163E1,-2.177429199E-1,5.264282227E-2,9.506683350E0,9.509322350E0
2.956009148E1,-2.321014404E-1,7.896423340E-2,9.564117432E0,9.567259204E0
2.956241082E1,-2.560272217E-1,8.135986328E-2,9.607177734E0,9.610933013E0
2.956476067E1,-2.536315918E-1,9.571838379E-2,9.566513062E0,9.570353345E0
2.956708001E1,-2.608184814E-1,1.220397949E-1,9.597610474E0,9.601929327E0
2.956942986E1,-2.847442627E-1,1.196441650E-1,9.640686035E0,9.645632237E0
2.957174920E1,-2.512512207E-1,1.316070557E-1,9.647857666E0,9.652025960E0
2.957409905E1,-2.632141113E-1,1.435699463E-1,9.700500488E0,9.705132854E0
2.957641839E1,-2.512512207E-1,1.435699463E-1,9.633499146E0,9.637844432E0
2.957876824E1,-2.297058105E-1,1.483612061E-1,9.583251953E0,9.587152539E0
2.958108758E1,-2.201385498E-1,1.172485352E-1,9.626327515E0,9.629558122E0
2.958343743E1,-1.770629883E-1,9.571838379E-2,9.602401733E0,9.604511042E0
2.958575677E1,-1.842498779E-1,9.092712402E-2,9.614364624E0,9.616559826E0
2.958810662E1,-1.866455078E-1,5.264282227E-2,9.580856323E0,9.582818776E0
2.959045647E1,-1.698913574E-1,4.785156250E-2,9.537796021E0,9.539429007E0
2.959277581E1,-1.627044678E-1,5.024719238E-2,9.580856323E0,9.582369509E0
2.959512566E1,-1.674957275E-1,4.785156250E-2,9.568893433E0,9.570478886E0
2.959744500E1,-1.411743164E-1,4.785156250E-2,9.525833130E0,9.526999359E0
2.959979485E1,-1.459655762E-1,4.785156250E-2,9.621536255E0,9.622762370E0
2.960211419E1,-1.674957275E-1,5.024719238E-2,9.681365967E0,9.682945140E0
2.960446404E1,-1.483612061E-1,5.024719238E-2,9.628723145E0,9.629997156E0
2.960678338E1,-1.770629883E-1,5.503845215E-2,9.676574707E0,9.678351027E0
2.960913323E1,-1.627044678E-1,5.743408203E-2,9.736389160E0,9.737917914E0
2.961145257E1,-1.555328369E-1,6.939697266E-2,9.705291748E0,9.706785993E0
2.961380242E1,-1.627044678E-1,8.853149414E-2,9.678970337E0,9.680742603E0
2.961612176E1,-1.076812744E-1,1.100769043E-1,9.722045898E0,9.723265328E0
2.961847161E1,-1.603240967E-1,1.124572754E-1,9.808181763E0,9.810136592E0
2.962079095E1,-1.459655762E-1,1.196441650E-1,9.741180420E0,9.743008604E0
2.962314080E1,-1.483612061E-1,6.460571289E-2,9.588043213E0,9.589408616E0
2.962546014E1,-1.794586182E-1,8.375549316E-2,9.662216187E0,9.664245548E0
2.962780999E1,-1.842498779E-1,5.264282227E-2,9.743576050E0,9.745460149E0
2.963012932E1,-2.392883301E-1,5.024719238E-2,9.705291748E0,9.708371213E0
2.963247918E1,-2.273254395E-1,7.417297363E-2,9.600006104E0,9.602983686E0
2.963479851E1,-2.273254395E-1,9.809875488E-2,9.655044556E0,9.658218552E0
2.963714837E1,-2.488555908E-1,9.092712402E-2,9.750747681E0,9.754346579E0
2.963949822E1,-2.057800293E-1,1.076812744E-1,9.700500488E0,9.703280394E0
2.964181756E1,-1.986083984E-1,1.124572754E-1,9.609573364E0,9.612283401E0
2.964416741E1,-2.368927002E-1,9.092712402E-2,9.731613159E0,9.734920676E0
2.964648675E1,-2.344970703E-1,5.264282227E-2,9.753143311E0,9.756103965E0
2.964883660E1,-2.560272217E-1,4.785156250E-2,9.657424927E0,9.660936597E0
2.965115594E1,-2.847442627E-1,5.024719238E-2,9.638290405E0,9.642626510E0
2.965350579E1,-2.608184814E-1,4.785156250E-2,9.717254639E0,9.720872068E0
2.965582513E1,-2.751770020E-1,5.024719238E-2,9.681365967E0,9.685406246E0
2.965817498E1,-2.297058105E-1,5.981445312E-2,9.614364624E0,9.617294300E0
2.966049431E1,-2.321014404E-1,5.981445312E-2,9.614364624E0,9.617351817E0
2.966284417E1,-2.225341797E-1,7.417297363E-2,9.655044556E0,9.657893583E0
2.966516350E1,-1.986083984E-1,6.460571289E-2,9.638290405E0,9.640552947E0
2.966751336E1,-1.770629883E-1,8.853149414E-2,9.597610474E0,9.599651865E0
2.966983269E1,-1.674957275E-1,1.172485352E-1,9.631118774E0,9.633288685E0
2.967218255E1,-1.651000977E-1,6.939697266E-2,9.497116089E0,9.498804556E0
2.967450188E1,-1.627044678E-1,1.052856445E-1,9.408584595E0,9.410580316E0
2.967685174E1,-1.387786865E-1,1.100769043E-1,9.602401733E0,9.604035376E0
2.967917107E1,-1.459655762E-1,1.268157959E-1,9.590438843E0,9.592387888E0
2.968152093E1,-1.340026855E-1,1.220397949E-1,9.482757568E0,9.484489524E0
2.968384026E1,-1.148529053E-1,1.076812744E-1,9.506683350E0,9.507986893E0
2.968619012E1,-9.332275391E-2,9.092712402E-2,9.513870239E0,9.514762415E0
2.968850945E1,-1.148529053E-1,7.656860352E-2,9.604797363E0,9.605789209E0
2.969085930E1,-9.092712402E-2,6.221008301E-2,9.619140625E0,9.619771525E0
2.969317864E1,-9.809875488E-2,8.613586426E-2,9.559326172E0,9.560217551E0
2.969552849E1,-1.292114258E-1,7.417297363E-2,9.621536255E0,9.622689703E0
2.969787835E1,-1.196441650E-1,7.656860352E-2,9.616760254E0,9.617809275E0
2.970019768E1,-1.435699463E-1,6.460571289E-2,9.592819214E0,9.594111043E0
2.970254754E1,-1.866455078E-1,5.024719238E-2,9.667007446E0,9.668939667E0
2.970486687E1,-2.129669189E-1,4.785156250E-2,9.655044556E0,9.657511587E0
2.970721673E1,-2.536315918E-1,5.503845215E-2,9.669403076E0,9.672885509E0
2.970953606E1,-2.608184814E-1,5.024719238E-2,9.681365967E0,9.685008934E0
2.971188592E1,-2.656097412E-1,5.264282227E-2,9.683746338E0,9.687531313E0
2.971420525E1,-2.703857422E-1,5.743408203E-2,9.676574707E0,9.680521948E0
2.971655510E1,-2.584228516E-1,4.785156250E-2,9.623931885E0,9.627519777E0
2.971887444E1,-2.679901123E-1,4.785156250E-2,9.650253296E0,9.654092249E0
2.972122430E1,-2.584228516E-1,5.503845215E-2,9.683746338E0,9.687350243E0
2.972354363E1,-2.584228516E-1,8.135986328E-2,9.700500488E0,9.704283153E0
2.972589348E1,-2.512512207E-1,8.613586426E-2,9.743576050E0,9.747195535E0
2.972821282E1,-2.416687012E-1,6.700134277E-2,9.690933228E0,9.694177622E0
2.973056267E1,-2.464599609E-1,5.503845215E-2,9.614364624E0,9.617680535E0
2.973288201E1,-2.225341797E-1,5.024719238E-2,9.664611816E0,9.667304061E0
2.973523186E1,-2.081756592E-1,7.656860352E-2,9.695724487E0,9.698261349E0
2.973755120E1,-1.962127686E-1,1.124572754E-1,9.710067749E0,9.712701055E0
2.973990105E1,-1.483612061E-1,1.411743164E-1,9.671783447E0,9.673951431E0
2.974222039E1,-1.483612061E-1,1.244201660E-1,9.657424927E0,9.659365799E0
2.974457024E1,-1.746826172E-1,1.244201660E-1,9.667007446E0,9.669386090E0
2.974688958E1,-1.531372070E-1,9.571838379E-2,9.650253296E0,9.651942897E0
2.974923943E1,-1.914215088E-1,6.460571289E-2,9.686141968E0,9.688248671E0
2.975155877E1,-1.914215088E-1,5.503845215E-2,9.647857666E0,9.649913418E0
2.975390862E1,-1.986083984E-1,6.460571289E-2,9.611968994E0,9.614237730E0
2.975622796E1,-1.914215088E-1,7.417297363E-2,9.669403076E0,9.671582067E0
